SI,SIname,workPackage,proc,procStepName,procStepName2,itemDate,itemDate1,time
 https://id.parliament.uk/9yINEAY9 , Relationships Education  Relationships and Sex Education and Health Education (England) Regulations 2019 , https://id.parliament.uk/A1icZwDq , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-02-25,2019-04-24,57
 https://id.parliament.uk/IvOHfnEM , Civil Partnership and Marriage (Same Sex Couples) (Jurisdiction and Judgments) (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/fbRVBz5t , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-12,2019-02-07,57
 https://id.parliament.uk/OIOhSOVC , Food and Feed Hygiene and Safety (Miscellaneous Amendments) (EU Exit) Regulations 2019 , https://id.parliament.uk/VDbicUyI , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-04-08,2019-06-04,57
 https://id.parliament.uk/PEsLCsB2 , Consumer Protection (Enforcement) (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/iNBslLgA , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-04,2019-01-30,57
 https://id.parliament.uk/s75qT4mw , Double Taxation Relief (Mauritius) Order 2018 , https://id.parliament.uk/3HrW7G3b , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2018-04-23,2018-06-19,57
 https://id.parliament.uk/NzSM6il7 , Bank Recovery and Resolution and Miscellaneous Provisions (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/NoUimbLa , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-23,2018-12-19,58
 https://id.parliament.uk/D8svtgwO , Representation of the People (Election Expenses Exclusion) (Amendment) Order 2019 , https://id.parliament.uk/Nharu6ag , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-17,2019-02-14,59
 https://id.parliament.uk/Mh1ooLUm , Jurisdiction and Judgments (Family) (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/uL8az3xc , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-10,2019-02-07,59
 https://id.parliament.uk/QjdlkhkP , Newcastle Upon Tyne  North Tyneside and Northumberland Combined Authority (Establishment and Functions) Order 2018 , https://id.parliament.uk/MyVni6Ej , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-09-04,2018-11-01,59
 https://id.parliament.uk/TuBqZl6z , Offshore Combustion Installations (Pollution Prevention and Control) (Amendment) Regulations 2018 , https://id.parliament.uk/k5jw9Nhv , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-04-24,2018-06-21,59
 https://id.parliament.uk/ZIfskXPK , Conduct of Employment Agencies and Employment Businesses (Amendment) Regulations 2019 , https://id.parliament.uk/MGaA926O , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-28,2019-03-28,59
 https://id.parliament.uk/5MtHZ08j , Merchant Shipping (Passengers' Rights) (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/qVhgdbdD , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-17,2019-03-18,60
 https://id.parliament.uk/D8Hv5Xk7 , Companies (Disclosure of Address) (Amendment) Regulations 2018 , https://id.parliament.uk/f86bHOGV , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-02-22,2018-04-24,60
 https://id.parliament.uk/ErY9ehFX , Armed Forces Act (Continuation) Order 2018 , https://id.parliament.uk/UToMxApT , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-01-25,2018-03-27,60
 https://id.parliament.uk/cWMycqbY , Sub-national Transport Body (Transport for the North) Regulations 2018 , https://id.parliament.uk/s7CFvTwj , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-11-16,2018-01-15,60
 https://id.parliament.uk/rAkViDvo , Offshore Environmental Civil Sanctions Regulations 2018 , https://id.parliament.uk/c8P8nJgq , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-04-23,2018-06-21,60
 https://id.parliament.uk/uZ8QLQjL , European Union (Definition of Treaties) (Work in Fishing Convention) Order 2018 , https://id.parliament.uk/QKPNCnxY , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-02-22,2018-04-24,60
 https://id.parliament.uk/v4pTq3gi , Justification Decision Power (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/HsRg8MTm , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-23,2019-01-22,60
 https://id.parliament.uk/GOOyVBR4 , Financial Services and Markets Act 2000 (Regulated Activities) (Amendment) Order 2018 , https://id.parliament.uk/zJLB2rbN , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-05-09,2018-07-09,61
 https://id.parliament.uk/PUebKCuS , Veterinary Surgeons and Animal Welfare (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/wn36fV6A , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-13,2019-02-12,61
 https://id.parliament.uk/TcikrBSt , Risk Transformation (Tax) Regulations 2017 , https://id.parliament.uk/7LNHWN0s , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2017-10-12,2017-12-11,61
 https://id.parliament.uk/dKVhl0ts , Farriers and Animal Health (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/MtHRLa9i , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-13,2019-02-12,61
 https://id.parliament.uk/qJITFhXo , Greater Manchester Combined Authority (Functions and Amendment) Order 2019 , https://id.parliament.uk/dZIdtGZH , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-30,2019-04-02,61
 https://id.parliament.uk/r5shDc7K , Works Detrimental to Navigation (Powers and Duties of Inspectors) Regulations 2018 , https://id.parliament.uk/JzjPMlfo , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-01-18,2018-03-20,61
 https://id.parliament.uk/rd2lduZN , Local Government (Structural and Boundary Changes) (Supplementary Provision and Miscellaneous Amendments) Order 2019 , https://id.parliament.uk/Kbf6Ma15 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-16,2019-03-18,61
 https://id.parliament.uk/t2vS1LtP , Services of Lawyers and Lawyer’s Practice (Revocation etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/mRH3N803 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-21,2019-01-21,61
 https://id.parliament.uk/vWSvjJPY , International Road Transport Permits (EU Exit) Regulations 2018 , https://id.parliament.uk/zefBXzh8 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-09-13,2018-11-12,61
 https://id.parliament.uk/w27gBvRG , Mutual Recognition of Protection Measures in Civil Matters (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/4OFhwQmn , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-12,2019-02-11,61
 https://id.parliament.uk/ywQI3ltM , Regulation of Social Housing (Influence of Local Authorities) (England) Regulations 2017 , https://id.parliament.uk/QtGAeKqu , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-09-14,2017-11-13,61
 https://id.parliament.uk/PnGe3LQI , Financial Services (Miscellaneous) (Amendment) (EU Exit) (No. 2) Regulations 2019 , https://id.parliament.uk/JaxcFCkM , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-04-03,2019-06-04,62
 https://id.parliament.uk/TFdnSOeu , Further Education Bodies (Insolvency) Regulations 2018 , https://id.parliament.uk/IU7gREgJ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-09-05,2018-11-05,62
 https://id.parliament.uk/aTGnQWmC , Town and Country Planning (Fees for Applications  Deemed Applications  Requests and Site Visits) (England) (Amendment) Regulations 2017 , https://id.parliament.uk/2zdHciPf , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-10-19,2017-12-19,62
 https://id.parliament.uk/bmrRBtTt , Law Enforcement and Security (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/DAXma9hA , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-15,2019-03-18,62
 https://id.parliament.uk/fb06m1DZ , Enhanced Partnership Plans and Schemes (Objections) Regulations 2018 , https://id.parliament.uk/aZEA9Aug , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-01-17,2018-03-20,62
 https://id.parliament.uk/pKQCnola , Veterinary Medicines and Animals and Animal Products (Examination of Residues and Maximum Residue Limits) (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/fkc8IRBV , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-10,2019-03-13,62
 https://id.parliament.uk/03navofj , Long-term Investment Funds (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/h7x7cK5P , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-17,2019-02-18,63
 https://id.parliament.uk/DSe9UJ2F , Operation of Air Services (Amendment etc.) (EU Exit) Regulations 2018 , https://id.parliament.uk/gDtgUod4 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-17,2018-12-18,63
 https://id.parliament.uk/Iidk7JoA , West Suffolk (Local Government Changes) Order 2018 , https://id.parliament.uk/X68QbUMN , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-03-19,2018-05-22,63
 https://id.parliament.uk/J8EUQxAg , EEA Passport Rights (Amendment  etc.  and Transitional Provisions) (EU Exit) Regulations 2018 , https://id.parliament.uk/hpbakMhj , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-09-05,2018-11-06,63
 https://id.parliament.uk/QssxwfQH , East Suffolk (Modification of Boundary Change Enactments) Regulations 2018 , https://id.parliament.uk/qs5GzqaS , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-03-19,2018-05-22,63
 https://id.parliament.uk/RJKS9DHg , Collective Investment Schemes (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/Hj92sGiF , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-17,2019-02-18,63
 https://id.parliament.uk/T5d1vqnx , Small Business  Enterprise and Employment Act 2015 (Consequential Amendments  Savings and Transitional Provisions) Regulations 2018 , https://id.parliament.uk/XAzZxa4f , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-06,2018-02-07,63
 https://id.parliament.uk/YLpIMJP2 , West Suffolk (Modification of Boundary Change Enactments) Regulations 2018 , https://id.parliament.uk/WxX2wqng , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-03-19,2018-05-22,63
 https://id.parliament.uk/fopeBO0Y , Merchant Shipping and Other Transport (Environmental Protection) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/fsYvq3iW , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-27,2019-01-29,63
 https://id.parliament.uk/gKKH57UD , East Suffolk (Local Government Changes) Order 2018 , https://id.parliament.uk/JPLs34aO , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-03-19,2018-05-22,63
 https://id.parliament.uk/jRoHOCtf , Market Abuse (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/AsOdplEn , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-06,2019-02-07,63
 https://id.parliament.uk/lfpVT0jj , Legal Services Act 2007 (General Council of the Bar) (Modification of Functions) Order 2018 , https://id.parliament.uk/YK2qLyhM , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-19,2018-02-20,63
 https://id.parliament.uk/tVj2JmpI , Legal Services Act 2007 (Appeals from Licensing Authority Decisions) (General Council of the Bar) Order 2018 , https://id.parliament.uk/R3aqyNbN , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-19,2018-02-20,63
 https://id.parliament.uk/wR1fup3Y , Data Protection (Charges and Information) (Amendment) Regulations 2019 , https://id.parliament.uk/NLJ0Swmb , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-17,2019-02-18,63
 https://id.parliament.uk/5P1IoUty , Combined Authorities (Mayoral Elections) (Amendment) Order 2019 , https://id.parliament.uk/cfSxWH9k , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-12,2019-02-14,64
 https://id.parliament.uk/FK1EUGKj , Markets in Financial Instruments (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/09XLar9L , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-17,2018-12-19,64
 https://id.parliament.uk/QQ5rfvQX , Local Authorities (Mayoral Elections) (England and Wales) (Amendment) (England) Regulations 2019 , https://id.parliament.uk/EbPJWetV , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-12,2019-02-14,64
 https://id.parliament.uk/ZLjNeb9Y , Fisheries (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/UNitbHn6 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-04,2019-02-06,64
 https://id.parliament.uk/fWL5lpjl , Child Safeguarding Practice Review and Relevant Agency (England) Regulations 2018 , https://id.parliament.uk/7Cpb5K5X , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-03-19,2018-05-23,64
 https://id.parliament.uk/jZ5OWjfR , Airports Slot Allocation (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/4BBw2q43 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-10,2019-02-12,64
 https://id.parliament.uk/tFoCCBHD , Construction Products (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/nb96VIBq , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-18,2019-02-20,64
 https://id.parliament.uk/xWhV40p8 , Common Agricultural Policy and Agriculture and Horticulture Development Board (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/AyR7nkqW , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-21,2019-03-26,64
 https://id.parliament.uk/1gOtkGWl , Rehabilitation of Offenders Act 1974 (Exceptions) Order 1975 (Amendment) (England and Wales) Order 2019 , https://id.parliament.uk/7Qc7WTUf , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-04-01,2019-06-05,65
 https://id.parliament.uk/5pQondep , Mandatory Use of Closed Circuit Television in Slaughterhouses (England) Regulations 2018 , https://id.parliament.uk/1WzKHbVL , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-02-23,2018-05-01,66
 https://id.parliament.uk/jO8gwQGj , Employment Rights Act 1996 (Itemised Pay Statement) (Amendment) (No. 2) Order 2018 , https://id.parliament.uk/2O5vTyom , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-02-08,2018-04-16,66
 https://id.parliament.uk/JTymE0ie , Licensing of Houses in Multiple Occupation (Mandatory Conditions of Licences) (England) Regulations 2018 , https://id.parliament.uk/nQClIWxr , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-03-15,2018-05-22,67
 https://id.parliament.uk/RwLinZWw , Financial Markets and Insolvency (Amendment and Transitional Provision) (EU Exit) Regulations 2019 , https://id.parliament.uk/D3nqJtYu , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-13,2019-02-18,67
 https://id.parliament.uk/f4SnThuO , Tobacco Products and Nicotine Inhaling Products (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/EsNekEHd , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-01,2019-01-07,67
 https://id.parliament.uk/PJoxk4Ro , Common Fisheries Policy (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/ba3PNBYG , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-17,2019-03-26,68
 https://id.parliament.uk/R5LwYVDX , Maritime Transport Access to Trade and Cabotage (Revocation) (EU Exit) Regulations 2019 , https://id.parliament.uk/1IQtKP0D , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-19,2019-02-25,68
 https://id.parliament.uk/WJFJPsZL , First-tier Tribunal and Upper Tribunal (Composition of Tribunal) (Amendment) Order 2018 , https://id.parliament.uk/KyEU8gHG , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-02-22,2018-05-02,68
 https://id.parliament.uk/DRaMq2zo , Environment (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/VKWPRdT8 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-05,2019-02-12,69
 https://id.parliament.uk/GMwiBqDB , Air Quality (Taxis and Private Hire Vehicles Database) (England and Wales) Regulations 2019 , https://id.parliament.uk/EJLhTgJC , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-31,2019-04-11,69
 https://id.parliament.uk/ITXUonqE , Air Services (Competition) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/HQCiX7fT , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-05,2019-02-12,69
 https://id.parliament.uk/m4nbylEU , Ship and Port Security (Amendment etc.) (EU Exit) Regulations 2018 , https://id.parliament.uk/7wQ6YFVX , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-21,2019-01-29,69
 https://id.parliament.uk/ogDjrUru , Online Pornography (Commercial Basis) Regulations 2018 , https://id.parliament.uk/OI2sXT42 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-10-10,2018-12-17,69
 https://id.parliament.uk/veyb6dMm , Public Procurement (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/ZEBANUwD , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-13,2019-02-20,69
 https://id.parliament.uk/wbB5TStp , Defence and Security Public Contracts (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/0tD3sy5h , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-13,2019-02-20,69
 https://id.parliament.uk/61EL5bFi , Electronic Communications and Wireless Telegraphy (Amendment etc.) (EU Exit) Regulations 2018 , https://id.parliament.uk/gCaGFCOJ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-29,2019-02-07,70
 https://id.parliament.uk/I4E4LH4s , Venture Capital Funds (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/b90FVoRH , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-13,2019-01-22,70
 https://id.parliament.uk/I4E4LH4s , Venture Capital Funds (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/b90FVoRH , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-13,2019-01-22,70
 https://id.parliament.uk/I4E4LH4s , Venture Capital Funds (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/b90FVoRH , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-13,2019-01-22,70
 https://id.parliament.uk/I4E4LH4s , Venture Capital Funds (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/b90FVoRH , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-13,2019-01-22,70
 https://id.parliament.uk/IxTwaFIl , Kimberley Process Certification Scheme (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/PjqrHNBH , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-20,2019-02-28,70
 https://id.parliament.uk/QP0brh2i , Social Entrepreneurship Funds (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/DLuNCJTY , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-13,2019-01-22,70
 https://id.parliament.uk/QbI1sir4 , Electronic Presentment of Instruments (Evidence of Payment and Compensation for Loss) Regulations 2018 , https://id.parliament.uk/bONPJ56c , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-04-30,2018-07-09,70
 https://id.parliament.uk/SQoEzEV1 , Patents (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/mSMkUTK2 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-28,2019-02-06,70
 https://id.parliament.uk/q3GTfgN4 , Intellectual Property (Exhaustion of Rights) (EU Exit) Regulations 2019 , https://id.parliament.uk/wVcACcM8 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-27,2019-02-06,71
 https://id.parliament.uk/tRaHj88K , Electricity and Gas (Powers to Make Subordinate Legislation) (Amendment) (EU Exit) Regulations 2018 , https://id.parliament.uk/ZanXOGcI , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-09-05,2018-11-14,71
 https://id.parliament.uk/ISKoFZze , Representation of the People (Scotland) (Amendment) Regulations 2018 , https://id.parliament.uk/viKe2fVn , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-19,2018-03-01,72
 https://id.parliament.uk/Xi6LgvGS , Representation of the People (England and Wales) (Amendment) Regulations 2018 , https://id.parliament.uk/ZbaXyMIJ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-19,2018-03-01,72
 https://id.parliament.uk/e7k0eFag , Representation of the People (Northern Ireland) (Amendment) Regulations 2018 , https://id.parliament.uk/iL8rk7mZ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-19,2018-03-01,72
 https://id.parliament.uk/98KLcjTv , Human Fertilisation and Embryology (Amendment) Regulations 2018 , https://id.parliament.uk/2mrliH4u , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-18,2018-03-01,73
 https://id.parliament.uk/fyHOgvh5 , Human Tissue (Quality and Safety for Human Application) (Amendment) Regulations 2018 , https://id.parliament.uk/Xtml3emI , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-18,2018-03-01,73
 https://id.parliament.uk/PyC5117b , Pesticides (Maximum Residue Levels) (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/C0be6o25 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-13,2019-02-25,74
 https://id.parliament.uk/jKFeFItK , Plant Protection Products (Miscellaneous Amendments) (EU Exit) Regulations 2019 , https://id.parliament.uk/IWErGmOz , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-13,2019-02-25,74
 https://id.parliament.uk/FqsDMajb , Livestock (Records  Identification and Movement) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/H7CbBPR8 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2019-01-10,2019-03-26,75
 https://id.parliament.uk/Gj3QqYvA , Building Societies (Restricted Transactions) (Amendment to the Prohibition on Entering into Derivatives Transactions) Order 2018 , https://id.parliament.uk/gXgvatoJ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-20,2018-03-05,75
 https://id.parliament.uk/Utb8rCui , Over the Counter Derivatives  Central Counterparties and Trade Repositories (Amendment  etc.  and Transitional Provision) (EU Exit) Regulations 2018 , https://id.parliament.uk/FBdWN2gw , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-05,2019-02-18,75
 https://id.parliament.uk/biaQTpAh , Takeovers (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/P3NU9kk1 , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-01,2019-01-15,75
 https://id.parliament.uk/BhA14Tin , Road Vehicle Emission Performance Standards (Cars and Vans) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/qgfg8hVe , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-18,2019-03-04,76
 https://id.parliament.uk/Ow6DF3PN , Carriage of Dangerous Goods (Amendment) Regulations 2019 , https://id.parliament.uk/q9Oe5QWa , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-20,2019-03-06,76
 https://id.parliament.uk/S96rRgP0 , Financial Services Act 2012 (Mutual Societies) Order 2018 , https://id.parliament.uk/B0OFPtnE , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2017-12-19,2018-03-05,76
 https://id.parliament.uk/uVDMrmNq , Crime and Courts Act 2013 (Deferred Prosecution Agreements) (Amendment of Specified Offences) Order 2018 , https://id.parliament.uk/2XM9dXhQ , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-02-26,2018-05-14,76
 https://id.parliament.uk/7EoE8lJ0 , Ecodesign for Energy-related Products and Energy Information (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/VMBg84nd , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-19,2019-03-06,77
 https://id.parliament.uk/ZvZ6SFD5 , European Qualifications (Health and Social Care Professions) (Amendment etc.) (EU Exit) Regulations 2019 , https://id.parliament.uk/nNvpshkS , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-12-20,2019-03-07,77
 https://id.parliament.uk/FoxP8Wi7 , Child Support (Miscellaneous Amendments) Regulations 2018 , https://id.parliament.uk/cRe5nDqS , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-09-12,2018-11-28,78
 https://id.parliament.uk/xtkKQznp , Merchant Shipping (Recognised Organisations) (Amendment) (EU Exit) Regulations 2019 , https://id.parliament.uk/zTtXfy5x , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons and the House of Lords ,2018-11-12,2019-01-29,78
 https://id.parliament.uk/8nULnQBi , Double Taxation Relief and International Tax Enforcement (Isle of Man) Order 2018 , https://id.parliament.uk/mFpCbqOz , Draft affirmative , Laid before the House of Commons , Instrument approved by the House of Commons ,2018-09-04,2018-11-21,79
